0.310042	-0.359107	0.015986
0.310043	-0.359115	0.003870
0.298332	-0.370960	-0.008254
0.321756	-0.347279	0.003877
0.333350	-0.347160	0.003876
0.321638	-0.359005	-0.008247
0.309926	-0.370841	-0.008254
0.286501	-0.394515	-0.008269
0.309811	-0.382584	-0.044612
0.333236	-0.358919	-0.056714
0.344947	-0.347066	-0.032474
0.344822	-0.358736	0.040216
0.344823	-0.358744	0.028100
0.333114	-0.370605	-0.008256
0.344832	-0.358816	-0.080948
0.345075	-0.335428	-0.153631
0.356908	-0.311897	-0.189965
0.357028	-0.300186	-0.202073
0.368978	-0.264921	-0.214167
0.380572	-0.264803	-0.214168
0.380451	-0.276505	-0.189943
0.392044	-0.276379	-0.177828
0.403517	-0.287955	-0.141487
0.380213	-0.299926	-0.165726
0.380092	-0.311620	-0.129385
0.391687	-0.311510	-0.141502
0.391804	-0.299783	-0.129378
0.403279	-0.311375	-0.117270
0.379853	-0.335041	-0.105168
0.344717	-0.370558	-0.117305
0.274679	-0.418142	-0.117332
0.251370	-0.430073	-0.080988
0.251249	-0.441767	-0.044647
0.262960	-0.429922	-0.032523
0.286267	-0.417967	-0.032517
0.286263	-0.417935	0.015948
0.286262	-0.417927	0.028065
0.274551	-0.429780	0.003825
0.262956	-0.429890	0.015942
0.262955	-0.429882	0.028059
0.251355	-0.429953	0.100758
0.216567	-0.430260	0.173460
0.193494	-0.418746	0.221936
0.147115	-0.419195	0.258289
0.124044	-0.407705	0.270415
0.112566	-0.396089	0.294657
0.066423	-0.373094	0.343143
0.020752	-0.303218	0.403777
-0.036630	-0.245194	0.440171
-0.094128	-0.198904	0.452325
-0.105368	-0.163860	0.464466
-0.128319	-0.140660	0.464484
-0.151152	-0.105741	0.464510
-0.185460	-0.059231	0.452428
-0.196699	-0.024195	0.452453
-0.207819	0.022552	0.440370
-0.195632	0.081254	0.428292
-0.195395	0.104683	0.416192
-0.195157	0.128111	0.404092
-0.218344	0.127867	0.391977
-0.241649	0.115904	0.379855
-0.264598	0.139080	0.343523
-0.310853	0.150301	0.307186
-0.368700	0.161387	0.246617
-0.438374	0.148895	0.149683
-0.473627	0.101643	0.113305
-0.497402	0.042775	0.052684
-0.521059	-0.004367	0.004189
-0.521647	-0.062990	-0.044317
-0.510522	-0.109777	-0.092816
-0.487803	-0.156446	-0.141316
-0.464848	-0.179678	-0.189799
-0.418824	-0.214383	-0.226177
-0.395633	-0.214171	-0.262528
-0.384038	-0.214060	-0.274645
-0.361206	-0.248971	-0.262555
-0.326658	-0.272068	-0.286807
-0.303707	-0.295268	-0.286825
-0.281115	-0.353583	-0.226284
-0.246571	-0.376657	-0.214187
-0.200431	-0.399620	-0.214207
-0.154294	-0.422567	-0.189994
-0.108035	-0.433820	-0.202122
-0.084965	-0.445302	-0.202132
-0.096561	-0.445404	-0.177898
-0.119872	-0.457327	-0.129439
-0.108400	-0.468895	-0.080982
-0.108527	-0.480542	0.028058
-0.096823	-0.468633	0.137113
-0.096710	-0.456875	0.197703
-0.085000	-0.445022	0.221943
-0.061812	-0.444785	0.221941
-0.050218	-0.444659	0.234057
-0.038742	-0.456267	0.221931
-0.015670	-0.467765	0.197688
0.007403	-0.479270	0.161329
0.019000	-0.479176	0.124979
0.030477	-0.490792	0.100737
0.042075	-0.490706	0.052270
0.018895	-0.491006	-0.044659
-0.027238	-0.468099	-0.129454
-0.084848	-0.433576	-0.190008
-0.119392	-0.410502	-0.202105
-0.130867	-0.398910	-0.214213
-0.142461	-0.399029	-0.214212
-0.153818	-0.375718	-0.226311
-0.165291	-0.364134	-0.250535
-0.165054	-0.340706	-0.262636
-0.176408	-0.317411	-0.298968
-0.187884	-0.305811	-0.298959
-0.199122	-0.270783	-0.311050
-0.210597	-0.259191	-0.323158
-0.210478	-0.247473	-0.323150
-0.221953	-0.235881	-0.335257
-0.221834	-0.224170	-0.347366
-0.221595	-0.200750	-0.371583
-0.209764	-0.177203	-0.383684
-0.209525	-0.153782	-0.407901
-0.209526	-0.153774	-0.395784
-0.221120	-0.153892	-0.395783
